username,ip,device_type,prediction
user,84.217.21.207,Desktop,suspicious
user1,166.99.218.47,Desktop,suspicious
root,7.47.240.63,Unknown,suspicious
login,18.17.22.35,Desktop,suspicious
user1,122.108.48.253,Desktop,suspicious
guest,94.194.28.95,Desktop,suspicious
user1,27.114.49.47,Mobile,suspicious
root,93.12.98.16,Unknown,suspicious
john,19.101.153.102,Mobile,suspicious
john,163.196.93.219,Unknown,suspicious
user,158.137.18.194,Unknown,suspicious
test,194.233.237.99,Tablet,suspicious
user,185.255.76.227,Unknown,suspicious
login,12.232.105.140,Mobile,suspicious
user1,6.108.76.194,Tablet,suspicious
admin,25.199.152.141,Desktop,suspicious
alice,120.12.164.166,Mobile,suspicious
alice,179.123.16.192,Mobile,suspicious
login,12.5.254.176,Desktop,suspicious
alice,38.172.200.147,Desktop,suspicious
test,214.176.21.175,Desktop,suspicious
admin,116.73.154.137,Mobile,suspicious
john,113.85.196.5,Desktop,suspicious
guest,117.109.178.72,Tablet,suspicious
john,38.138.250.71,Unknown,suspicious
test,124.122.100.188,Unknown,suspicious
user,137.188.207.35,Tablet,suspicious
user,181.164.140.239,Desktop,suspicious
demo,55.137.85.42,Unknown,suspicious
guest,41.234.9.170,Desktop,suspicious
user1,81.220.212.127,Mobile,suspicious
user,216.188.179.123,Desktop,suspicious
test,94.134.198.232,Tablet,suspicious
demo,173.175.226.83,Unknown,suspicious
alice,163.210.129.134,Unknown,suspicious
user,106.124.132.114,Mobile,suspicious
root,56.126.169.61,Tablet,suspicious
demo,60.31.66.122,Unknown,suspicious
john,210.84.139.93,Tablet,suspicious
root,175.203.113.18,Unknown,suspicious
login,218.218.116.18,Tablet,suspicious
alice,159.0.145.190,Desktop,suspicious
login,198.138.35.116,Tablet,suspicious
user,134.121.60.180,Tablet,suspicious
admin,60.180.66.41,Desktop,suspicious
login,181.78.149.92,Unknown,suspicious
demo,5.158.16.157,Unknown,normal
john,36.133.57.197,Mobile,suspicious
admin,74.38.14.112,Desktop,suspicious
demo,86.38.142.113,Unknown,suspicious
user,16.89.99.66,Unknown,suspicious
guest,17.57.94.241,Unknown,suspicious
user1,188.89.67.167,Tablet,suspicious
demo,41.231.177.243,Desktop,suspicious
test,106.53.244.54,Mobile,suspicious
alice,20.132.209.79,Desktop,suspicious
guest,43.216.7.12,Tablet,suspicious
john,25.228.38.179,Unknown,suspicious
login,193.110.221.83,Desktop,suspicious
user,126.191.92.95,Desktop,suspicious
root,38.56.102.176,Unknown,suspicious
demo,123.230.112.228,Mobile,suspicious
john,1.134.213.68,Mobile,suspicious
root,187.78.66.171,Desktop,suspicious
user1,165.138.208.31,Mobile,suspicious
test,217.187.174.103,Tablet,suspicious
alice,69.103.136.212,Desktop,suspicious
alice,219.27.33.48,Unknown,suspicious
root,72.215.126.20,Unknown,suspicious
alice,172.16.69.149,Desktop,suspicious
admin,173.10.238.174,Tablet,suspicious
guest,220.123.0.47,Unknown,suspicious
alice,125.117.215.15,Mobile,suspicious
john,24.33.93.7,Mobile,suspicious
user1,217.33.45.80,Desktop,suspicious
alice,31.210.112.38,Unknown,suspicious
root,118.31.244.217,Desktop,suspicious
admin,65.30.25.15,Mobile,suspicious
user1,194.238.100.206,Desktop,suspicious
admin,17.244.87.125,Desktop,suspicious
alice,61.246.174.28,Mobile,suspicious
root,35.197.107.143,Mobile,suspicious
demo,104.78.181.199,Mobile,suspicious
login,46.102.195.154,Mobile,suspicious
guest,86.188.27.11,Tablet,suspicious
login,26.55.109.24,Desktop,suspicious
root,130.127.57.197,Mobile,suspicious
demo,101.182.30.169,Unknown,suspicious
user,199.68.251.205,Mobile,suspicious
test,136.196.154.203,Tablet,suspicious
test,221.6.126.195,Tablet,suspicious
user1,206.82.111.8,Tablet,suspicious
user1,191.97.98.176,Mobile,suspicious
user,84.30.5.153,Unknown,suspicious
root,15.98.197.59,Tablet,suspicious
user1,103.219.166.217,Tablet,suspicious
guest,81.87.248.119,Unknown,suspicious
user,149.228.235.141,Unknown,suspicious
root,12.243.85.74,Mobile,suspicious
guest,186.44.208.209,Desktop,suspicious
john,5.222.36.24,Unknown,suspicious
user1,146.214.252.132,Tablet,suspicious
guest,128.61.99.228,Mobile,suspicious
root,165.192.173.236,Mobile,suspicious
test,37.141.211.51,Tablet,suspicious
root,49.220.95.237,Unknown,suspicious
user,40.87.59.209,Unknown,suspicious
user1,113.188.231.147,Desktop,suspicious
guest,24.171.212.188,Mobile,suspicious
test,208.66.122.246,Desktop,suspicious
john,151.123.74.193,Desktop,suspicious
admin,60.154.162.25,Unknown,suspicious
alice,219.42.215.3,Tablet,suspicious
john,158.0.219.38,Tablet,suspicious
alice,97.140.205.152,Desktop,suspicious
root,85.99.24.151,Mobile,suspicious
john,157.231.189.84,Unknown,normal
login,22.161.166.209,Mobile,suspicious
user1,186.229.193.153,Unknown,suspicious
john,114.55.71.32,Tablet,suspicious
demo,86.66.99.35,Desktop,suspicious
login,134.158.53.144,Tablet,suspicious
root,78.205.52.192,Unknown,suspicious
john,28.225.31.237,Unknown,suspicious
login,83.233.169.143,Mobile,suspicious
root,69.52.109.248,Desktop,suspicious
root,44.179.2.163,Tablet,suspicious
user,191.121.62.186,Unknown,suspicious
guest,105.177.137.178,Mobile,suspicious
user1,122.70.88.122,Desktop,suspicious
user1,166.141.120.243,Unknown,suspicious
alice,149.199.66.85,Desktop,suspicious
test,3.47.83.194,Mobile,suspicious
guest,199.165.51.251,Desktop,suspicious
alice,29.205.244.236,Mobile,suspicious
test,29.126.134.89,Desktop,suspicious
john,71.55.11.62,Desktop,suspicious
admin,168.189.221.77,Desktop,suspicious
guest,199.11.185.197,Tablet,suspicious
root,88.178.169.247,Unknown,suspicious
user1,51.72.47.40,Mobile,suspicious
alice,153.225.114.230,Tablet,suspicious
admin,83.21.22.168,Unknown,suspicious
guest,220.196.165.121,Desktop,suspicious
login,202.77.5.16,Mobile,suspicious
user,130.179.17.176,Unknown,suspicious
john,192.121.158.110,Desktop,suspicious
user,22.33.167.90,Unknown,suspicious
root,69.39.208.183,Unknown,suspicious
login,104.122.99.94,Desktop,suspicious
test,53.197.175.113,Unknown,suspicious
guest,31.140.67.119,Desktop,suspicious
test,117.5.117.155,Desktop,suspicious
john,196.235.136.143,Desktop,suspicious
admin,190.83.72.47,Unknown,suspicious
admin,199.204.4.45,Unknown,suspicious
demo,110.111.35.53,Tablet,suspicious
demo,171.19.17.209,Tablet,suspicious
user1,161.191.3.235,Unknown,suspicious
login,150.84.194.215,Unknown,suspicious
test,67.102.41.147,Unknown,suspicious
test,58.157.251.173,Mobile,suspicious
root,8.2.171.149,Unknown,suspicious
guest,117.116.67.67,Unknown,suspicious
user1,210.164.228.165,Tablet,suspicious
demo,98.6.45.211,Unknown,suspicious
john,216.147.71.252,Unknown,suspicious
login,42.33.230.53,Tablet,suspicious
john,99.244.102.45,Tablet,suspicious
login,58.4.133.119,Desktop,suspicious
john,45.70.196.75,Unknown,suspicious
john,136.10.8.110,Unknown,suspicious
user1,145.66.215.37,Mobile,suspicious
alice,169.112.222.89,Tablet,suspicious
login,164.108.125.144,Desktop,suspicious
user,9.126.84.18,Desktop,suspicious
user,167.44.136.195,Mobile,suspicious
user,118.3.95.188,Tablet,suspicious
user,3.40.24.161,Desktop,suspicious
user1,69.175.204.250,Mobile,suspicious
guest,151.223.205.239,Mobile,suspicious
user,160.48.141.127,Unknown,suspicious
user1,99.204.11.53,Unknown,suspicious
guest,113.213.144.44,Mobile,suspicious
user1,213.217.89.102,Desktop,suspicious
test,33.194.99.168,Desktop,suspicious
alice,7.7.182.159,Tablet,suspicious
test,130.222.124.54,Unknown,suspicious
user,41.74.83.208,Mobile,suspicious
root,21.183.147.242,Mobile,suspicious
alice,221.139.227.159,Unknown,suspicious
user1,119.40.132.139,Tablet,suspicious
user,211.228.191.129,Unknown,suspicious
john,184.17.2.147,Tablet,suspicious
alice,42.97.95.193,Unknown,suspicious
login,126.45.135.179,Mobile,suspicious
john,159.43.5.1,Desktop,suspicious
user,119.136.225.142,Desktop,suspicious
root,5.237.134.88,Unknown,suspicious
demo,55.74.139.70,Mobile,suspicious
user1,41.226.179.0,Unknown,suspicious
guest,70.59.241.149,Mobile,suspicious
test,27.108.84.161,Unknown,suspicious
login,7.43.11.2,Mobile,suspicious
guest,183.108.134.242,Desktop,suspicious
guest,64.125.255.140,Desktop,suspicious
test,3.80.34.32,Desktop,suspicious
guest,142.48.125.249,Mobile,suspicious
admin,48.56.54.219,Mobile,normal
root,86.28.172.125,Tablet,suspicious
root,169.100.185.128,Tablet,suspicious
user,45.225.233.1,Tablet,suspicious
admin,209.155.133.193,Desktop,suspicious
demo,201.213.125.171,Unknown,suspicious
john,9.53.28.233,Desktop,suspicious
alice,156.190.35.236,Unknown,suspicious
demo,19.84.41.113,Desktop,suspicious
user1,180.124.159.178,Tablet,suspicious
alice,213.7.59.56,Unknown,suspicious
admin,50.141.60.198,Tablet,suspicious
login,182.89.248.63,Tablet,suspicious
user,146.102.47.109,Unknown,suspicious
alice,210.85.160.230,Unknown,suspicious
user,152.33.99.36,Desktop,normal
demo,157.58.28.201,Mobile,normal
alice,185.168.47.94,Tablet,suspicious
test,195.70.76.44,Desktop,suspicious
login,221.184.9.225,Unknown,suspicious
user,177.1.57.69,Tablet,suspicious
alice,141.116.73.234,Unknown,suspicious
demo,92.20.110.218,Desktop,suspicious
user1,161.42.99.88,Unknown,suspicious
user,173.164.91.112,Tablet,suspicious
user1,35.133.43.126,Unknown,suspicious
guest,177.63.20.12,Unknown,suspicious
test,87.81.9.170,Mobile,suspicious
guest,44.147.148.87,Mobile,suspicious
demo,139.217.32.154,Tablet,suspicious
user1,45.48.152.86,Tablet,suspicious
alice,14.64.68.60,Desktop,suspicious
login,16.190.134.175,Mobile,suspicious
demo,59.120.217.29,Tablet,suspicious
demo,75.68.125.236,Mobile,suspicious
john,11.151.119.149,Desktop,suspicious
john,7.184.22.159,Mobile,suspicious
admin,221.162.240.10,Desktop,suspicious
user,17.189.83.104,Desktop,suspicious
demo,130.15.88.125,Mobile,suspicious
test,27.137.221.174,Mobile,suspicious
guest,171.114.166.213,Desktop,suspicious
root,3.239.81.88,Unknown,suspicious
login,145.20.115.186,Unknown,suspicious
root,213.13.100.122,Unknown,suspicious
admin,120.240.46.71,Unknown,suspicious
root,81.50.159.129,Mobile,suspicious
login,72.228.82.9,Mobile,suspicious
user,13.53.33.92,Unknown,suspicious
root,85.52.228.149,Unknown,suspicious
alice,198.85.195.246,Unknown,suspicious
admin,157.220.129.136,Unknown,suspicious
john,70.219.157.216,Desktop,suspicious
alice,41.127.160.53,Tablet,suspicious
login,26.159.24.249,Unknown,suspicious
user1,171.153.130.111,Unknown,suspicious
demo,187.31.26.30,Tablet,suspicious
guest,50.79.242.27,Tablet,suspicious
alice,61.25.239.132,Tablet,normal
user,149.190.58.29,Mobile,suspicious
demo,101.13.214.27,Tablet,suspicious
test,173.132.141.40,Tablet,suspicious
root,86.53.106.72,Desktop,suspicious
alice,210.33.72.202,Tablet,suspicious
root,75.106.164.45,Mobile,suspicious
guest,163.8.77.182,Unknown,suspicious
alice,174.87.84.233,Mobile,suspicious
alice,37.14.185.90,Tablet,suspicious
admin,67.188.76.118,Tablet,suspicious
test,34.82.130.185,Desktop,suspicious
demo,184.108.147.178,Unknown,suspicious
test,75.37.206.3,Desktop,suspicious
admin,76.255.57.236,Desktop,suspicious
alice,36.95.65.1,Tablet,suspicious
john,131.181.132.76,Desktop,suspicious
john,50.26.210.223,Mobile,suspicious
john,90.46.196.26,Unknown,suspicious
alice,130.142.228.179,Unknown,suspicious
login,13.242.135.104,Mobile,suspicious
admin,56.125.193.207,Desktop,suspicious
guest,131.250.3.213,Tablet,suspicious
admin,208.252.175.176,Mobile,suspicious
user1,167.245.189.121,Unknown,suspicious
demo,157.188.82.230,Desktop,suspicious
test,154.151.107.30,Mobile,suspicious
guest,54.140.175.178,Tablet,suspicious
guest,32.212.250.88,Desktop,suspicious
alice,54.17.136.112,Unknown,suspicious
demo,170.144.177.192,Unknown,suspicious
alice,9.121.92.126,Mobile,suspicious
root,159.147.27.96,Desktop,normal
guest,177.17.135.179,Mobile,suspicious
user,41.58.212.75,Desktop,suspicious
guest,126.72.219.79,Tablet,suspicious
john,108.86.167.147,Tablet,suspicious
login,119.153.120.217,Tablet,suspicious
demo,92.216.95.67,Unknown,suspicious
test,216.50.29.43,Unknown,suspicious
user,208.21.208.97,Unknown,suspicious
root,219.222.128.221,Tablet,suspicious
root,178.147.67.232,Mobile,suspicious
demo,72.205.50.173,Desktop,suspicious
test,177.15.65.8,Unknown,suspicious
root,159.149.202.126,Unknown,suspicious
john,101.152.138.147,Tablet,suspicious
root,46.231.25.150,Tablet,suspicious
test,165.26.122.75,Desktop,suspicious
admin,72.8.173.99,Tablet,suspicious
alice,220.182.96.157,Desktop,suspicious
demo,31.183.75.3,Desktop,suspicious
user,18.108.201.158,Tablet,suspicious
guest,107.160.50.35,Unknown,suspicious
alice,184.207.214.158,Mobile,suspicious
guest,59.223.66.238,Tablet,suspicious
login,9.36.252.4,Desktop,suspicious
john,96.77.117.199,Tablet,suspicious
guest,99.160.230.211,Mobile,suspicious
guest,93.66.22.129,Unknown,suspicious
login,221.219.170.201,Mobile,suspicious
guest,84.42.143.119,Mobile,suspicious
root,90.21.82.67,Mobile,suspicious
guest,46.78.131.207,Desktop,suspicious
user,171.6.212.148,Unknown,suspicious
john,155.252.121.245,Desktop,suspicious
demo,70.250.19.23,Mobile,suspicious
john,131.145.196.23,Unknown,suspicious
alice,122.73.208.76,Mobile,suspicious
user1,117.134.140.222,Desktop,suspicious
john,88.141.7.247,Desktop,suspicious
john,178.69.1.178,Desktop,suspicious
guest,104.249.227.40,Unknown,suspicious
admin,10.147.97.157,Mobile,suspicious
john,190.82.51.86,Mobile,suspicious
alice,137.219.127.1,Desktop,suspicious
alice,53.222.93.186,Mobile,suspicious
root,93.88.34.237,Desktop,suspicious
login,109.244.174.247,Desktop,suspicious
user1,118.126.38.138,Desktop,suspicious
admin,72.209.59.124,Unknown,suspicious
test,197.193.183.15,Mobile,suspicious
login,135.205.100.19,Mobile,suspicious
john,69.114.65.35,Unknown,suspicious
test,64.29.208.58,Desktop,suspicious
guest,118.32.42.63,Unknown,suspicious
user1,115.207.37.119,Unknown,suspicious
user,171.251.105.218,Desktop,suspicious
login,121.179.229.244,Mobile,suspicious
test,180.86.211.146,Desktop,suspicious
user,193.217.226.19,Desktop,suspicious
root,123.39.192.225,Desktop,suspicious
guest,182.210.87.120,Desktop,suspicious
test,24.165.108.190,Mobile,suspicious
alice,207.165.75.227,Tablet,suspicious
user,97.52.249.178,Tablet,suspicious
john,170.100.248.215,Desktop,suspicious
root,40.112.217.75,Tablet,suspicious
test,148.236.252.48,Desktop,suspicious
root,89.77.133.203,Desktop,suspicious
demo,175.55.196.245,Unknown,suspicious
demo,61.208.87.118,Tablet,suspicious
john,44.192.81.31,Tablet,suspicious
root,25.31.136.49,Tablet,suspicious
alice,137.116.106.224,Tablet,suspicious
user1,77.82.238.226,Mobile,suspicious
login,104.80.200.242,Mobile,suspicious
guest,42.247.78.245,Unknown,suspicious
guest,157.183.204.92,Mobile,suspicious
demo,163.1.184.111,Tablet,suspicious
user,97.222.112.81,Tablet,suspicious
user1,97.214.191.234,Tablet,suspicious
john,85.83.217.152,Tablet,suspicious
guest,218.240.52.184,Tablet,suspicious
test,140.189.156.104,Unknown,suspicious
user1,55.82.143.208,Mobile,suspicious
demo,99.13.238.227,Mobile,suspicious
user1,102.104.104.15,Desktop,suspicious
user1,169.37.131.9,Unknown,suspicious
root,108.126.150.135,Desktop,suspicious
john,39.178.236.84,Mobile,suspicious
test,213.238.82.112,Desktop,suspicious
john,122.165.197.182,Desktop,suspicious
guest,129.2.188.207,Desktop,suspicious
john,152.114.154.17,Unknown,suspicious
user,177.220.217.161,Tablet,suspicious
user1,105.223.38.82,Tablet,suspicious
test,6.29.57.8,Mobile,suspicious
guest,214.175.66.198,Mobile,suspicious
john,178.193.226.168,Desktop,suspicious
alice,86.194.7.142,Unknown,suspicious
user,116.238.254.251,Tablet,suspicious
test,98.56.161.226,Unknown,suspicious
alice,84.172.158.67,Unknown,suspicious
john,88.11.124.95,Unknown,suspicious
user1,3.21.193.168,Desktop,suspicious
login,56.204.66.36,Mobile,suspicious
test,102.195.46.150,Unknown,suspicious
login,211.199.21.27,Tablet,suspicious
admin,198.180.74.49,Unknown,suspicious
test,203.241.8.211,Unknown,suspicious
root,103.72.238.23,Desktop,suspicious
demo,153.241.190.210,Tablet,suspicious
test,204.62.82.247,Desktop,suspicious
user,61.126.51.85,Unknown,suspicious
john,134.195.152.39,Unknown,suspicious
alice,93.7.177.76,Desktop,suspicious
login,34.107.130.57,Mobile,suspicious
guest,160.18.159.0,Mobile,suspicious
login,34.175.206.49,Mobile,suspicious
user1,174.8.45.243,Desktop,suspicious
root,140.76.89.187,Unknown,suspicious
user1,76.47.34.58,Mobile,suspicious
admin,16.79.172.166,Mobile,suspicious
test,46.187.182.123,Desktop,suspicious
user,77.16.69.65,Unknown,suspicious
demo,97.74.234.237,Mobile,suspicious
admin,155.208.2.194,Unknown,suspicious
alice,213.234.239.94,Desktop,suspicious
guest,84.181.49.4,Desktop,suspicious
demo,36.230.64.207,Tablet,suspicious
admin,172.161.191.22,Desktop,suspicious
demo,181.77.120.8,Unknown,suspicious
root,147.48.91.161,Unknown,suspicious
login,91.182.170.168,Desktop,suspicious
admin,74.252.183.138,Mobile,suspicious
guest,29.177.26.31,Mobile,suspicious
guest,182.12.224.121,Tablet,suspicious
admin,153.206.124.218,Desktop,suspicious
admin,11.247.86.106,Unknown,suspicious
user1,220.105.181.31,Unknown,normal
user1,20.192.55.252,Mobile,suspicious
john,189.171.8.5,Tablet,suspicious
john,171.112.132.128,Unknown,suspicious
john,168.30.153.28,Tablet,suspicious
user,57.78.192.241,Unknown,suspicious
user1,180.231.134.190,Mobile,suspicious
admin,62.65.95.49,Mobile,suspicious
login,59.187.144.254,Mobile,suspicious
user1,39.75.252.137,Desktop,suspicious
root,199.103.172.222,Tablet,suspicious
john,142.252.220.236,Tablet,suspicious
user,102.201.224.151,Mobile,suspicious
guest,96.117.218.59,Tablet,suspicious
login,25.52.164.128,Desktop,suspicious
test,212.73.46.35,Unknown,suspicious
john,79.19.121.226,Tablet,suspicious
root,181.66.173.38,Mobile,suspicious
login,170.110.175.121,Tablet,suspicious
user1,3.177.206.90,Mobile,suspicious
user1,16.116.16.79,Desktop,suspicious
guest,179.133.209.158,Mobile,suspicious
user,23.159.218.182,Unknown,suspicious
demo,202.233.114.18,Unknown,suspicious
admin,96.174.192.118,Unknown,suspicious
login,47.100.144.19,Tablet,suspicious
root,152.198.56.27,Unknown,suspicious
login,5.119.211.87,Unknown,suspicious
admin,91.10.170.58,Mobile,suspicious
demo,35.135.213.207,Unknown,suspicious
alice,214.193.43.234,Mobile,suspicious
root,87.137.69.144,Tablet,suspicious
test,149.97.242.107,Tablet,suspicious
guest,177.182.157.161,Unknown,suspicious
test,118.123.67.116,Tablet,suspicious
admin,58.37.7.153,Desktop,suspicious
alice,9.219.71.24,Tablet,suspicious
user1,153.69.86.252,Tablet,suspicious
admin,137.231.254.209,Desktop,suspicious
alice,149.32.139.164,Mobile,suspicious
user1,55.30.9.167,Unknown,suspicious
test,99.142.146.213,Mobile,suspicious
user1,187.225.39.240,Desktop,suspicious
root,199.224.139.152,Mobile,suspicious
guest,25.147.151.107,Unknown,suspicious
login,35.175.173.222,Tablet,suspicious
root,209.225.69.113,Unknown,suspicious
user1,43.250.230.29,Unknown,suspicious
test,181.227.215.143,Tablet,suspicious
user1,176.156.158.49,Tablet,suspicious
admin,220.64.158.101,Unknown,suspicious
login,90.13.128.96,Mobile,suspicious
login,170.187.79.155,Desktop,suspicious
test,197.151.222.190,Desktop,suspicious
john,91.52.103.225,Unknown,suspicious
alice,116.186.240.147,Unknown,suspicious
john,73.217.68.122,Unknown,suspicious
test,73.91.167.217,Desktop,suspicious
user,47.182.46.91,Unknown,suspicious
admin,117.37.174.79,Unknown,suspicious
demo,128.171.130.183,Desktop,suspicious
login,102.129.133.125,Tablet,suspicious
